Model,Scenario,Region,Variable,Unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Reference,IEA Energy Statistics (r2022),FRA,Secondary Energy|Electricity|Other,EJ/yr,0.00048600000000000005,0.00196794,0.0026947512,0.0029141316,0.0025615728,0.0025730208000000004,0.0020329416,0.0025902468000000003,0.0022617828,0.0020100312000000003
Reference,IEA Energy Statistics (r2022),FRA,Secondary Energy|Electricity|Solar,EJ/yr,0.002232,0.008401694400000001,0.015940569600000003,0.0186969456,0.0230096592,0.027913453200000004,0.031175154000000004,0.0345107376,0.039208172400000005,0.044010662400000004
Reference,IEA Energy Statistics (r2022),FRA,Secondary Energy|Electricity|Wind,EJ/yr,0.035802,0.044537835600000006,0.05464224,0.058056249600000005,0.0623656044,0.0771141672,0.07697154240000001,0.08859397320000001,0.10295494200000001,0.12499806240000001
Reference,IEA Energy Statistics (r2022),GAB,Primary Energy,EJ/yr,0.21288685599999999,0.17125036089999998,0.1511753625,0.2221965449,0.21588722989999998,0.2180612468,0.2192504403,0.2092827497,0.2073863345,0.1945726749
Reference,IEA Energy Statistics (r2022),GAB,Primary Energy|Biomass,EJ/yr,0.1693090004,0.123147998,0.10124199889999999,0.1676810009,0.1566409996,0.15933999929999998,0.15865099859999998,0.15701344479999998,0.1553945181,0.15374316459999998
Reference,IEA Energy Statistics (r2022),GAB,Primary Energy|Coal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GAB,Primary Energy|Fossil,EJ/yr,0.040312653899999995,0.045078362899999995,0.046653763599999995,0.0504763413,0.054983829399999996,0.054196045299999995,0.0563838406,0.047275335999999994,0.0466148557,0.0354525496
Reference,IEA Energy Statistics (r2022),GAB,Primary Energy|Gas,EJ/yr,0.0112967986,0.0127151986,0.013072500099999999,0.0128934013,0.018661501299999998,0.018661501299999998,0.018695699,0.0165239096,0.0160852209,0.0168163701
Reference,IEA Energy Statistics (r2022),GAB,Primary Energy|Geothermal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GAB,Primary Energy|Hydro,EJ/yr,0.0032652016,0.0030239999999999998,0.003268798,0.0033695993999999997,0.0028583995,0.0033048002999999998,0.0029556002999999997,0.0033454207,0.0035313858,0.0035313858
Reference,IEA Energy Statistics (r2022),GAB,Primary Energy|Nuclear,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GAB,Primary Energy|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GAB,Primary Energy|Oil,EJ/yr,0.029015855299999997,0.0323631643,0.0335812635,0.037582939999999995,0.036322328099999995,0.035534544,0.037688141599999996,0.030751426399999997,0.030529634799999997,0.0186361795
Reference,IEA Energy Statistics (r2022),GAB,Primary Energy|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GAB,Primary Energy|Solar,EJ/yr,0.0,0.0,1.0800000000000002e-05,7.2000000000000005e-06,7.2000000000000005e-06,7.2000000000000005e-06,7.2000000000000005e-06,6.912000000000001e-06,6.912000000000001e-06,6.912000000000001e-06
Reference,IEA Energy Statistics (r2022),GAB,Primary Energy|Wind,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GAB,Secondary Energy|Electricity,EJ/yr,0.0069624000000000005,0.007347600000000001,0.0077904,0.007563600000000001,0.007192800000000001,0.0076572,0.0079524,0.008200875600000001,0.008208201600000001,0.008222893200000001
Reference,IEA Energy Statistics (r2022),GAB,Secondary Energy|Electricity|Biomass,EJ/yr,2.8800000000000002e-05,3.24e-05,3.24e-05,3.6e-05,3.6e-05,3.6e-05,3.96e-05,3.83832e-05,3.87072e-05,4.00212e-05
Reference,IEA Energy Statistics (r2022),GAB,Secondary Energy|Electricity|Coal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GAB,Secondary Energy|Electricity|Fossil,EJ/yr,0.0036684000000000005,0.0042912,0.0044784000000000004,0.0041508000000000005,0.0042912,0.0043092,0.00495,0.004810158,0.004631198400000001,0.004644576
Reference,IEA Energy Statistics (r2022),GAB,Secondary Energy|Electricity|Gas,EJ/yr,0.0029268000000000002,0.0034452000000000003,0.0034092000000000003,0.0030384,0.0033876,0.0035244000000000004,0.004176,0.0039811392,0.0038754468,0.0040516056
Reference,IEA Energy Statistics (r2022),GAB,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GAB,Secondary Energy|Electricity|Hydro,EJ/yr,0.0032652000000000002,0.003024,0.0032688,0.0033696000000000004,0.0028584,0.0033048,0.0029556,0.0033454224000000004,0.0035313840000000003,0.0035313840000000003
Reference,IEA Energy Statistics (r2022),GAB,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GAB,Secondary Energy|Electricity|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GAB,Secondary Energy|Electricity|Oil,EJ/yr,0.0007416,0.0008460000000000001,0.0010692000000000002,0.0011124000000000002,0.0009036000000000001,0.0007848000000000001,0.0007740000000000001,0.0008290188000000001,0.0007557516,0.0005929704000000001
Reference,IEA Energy Statistics (r2022),GAB,Secondary Energy|Electricity|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GAB,Secondary Energy|Electricity|Solar,EJ/yr,0.0,0.0,1.0800000000000002e-05,7.2000000000000005e-06,7.2000000000000005e-06,7.2000000000000005e-06,7.2000000000000005e-06,6.912000000000001e-06,6.912000000000001e-06,6.912000000000001e-06
Reference,IEA Energy Statistics (r2022),GAB,Secondary Energy|Electricity|Wind,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GBR,Primary Energy,EJ/yr,8.52709488,7.9059715399999995,8.11670676,7.99851453,7.5351851,7.609626489999999,7.51062929,7.3919619999999995,7.3655691899999995,7.14514304
Reference,IEA Energy Statistics (r2022),GBR,Primary Energy|Biomass,EJ/yr,0.25587821,0.25910999,0.27050472,0.31731898,0.36408932,0.41564287,0.45209422,0.47043336999999996,0.52984858,0.57168772
Reference,IEA Energy Statistics (r2022),GBR,Primary Energy|Coal,EJ/yr,1.31612543,1.3166475599999998,1.6646709599999998,1.5861413199999999,1.29785018,1.0423371099999998,0.56080594,0.45949042999999995,0.39443254,0.30200112
Reference,IEA Energy Statistics (r2022),GBR,Primary Energy|Fossil,EJ/yr,7.53201376,6.79128125,6.9380291099999996,6.73054096,6.248828629999999,6.15366503,6.0194776899999995,5.857729399999999,5.78456164,5.58253376
Reference,IEA Energy Statistics (r2022),GBR,Primary Energy|Gas,EJ/yr,3.5511363,2.9451275999999997,2.7794223,2.7542367,2.509551,2.59098523,2.89465316,2.8167007699999997,2.85016596,2.79819707
Reference,IEA Energy Statistics (r2022),GBR,Primary Energy|Geothermal,EJ/yr,3.2999999999999996e-05,3.2999999999999996e-05,3.2999999999999996e-05,3.2999999999999996e-05,3.2999999999999996e-05,3.2999999999999996e-05,3.4e-05,3.4e-05,3.4e-05,3.4e-05
Reference,IEA Energy Statistics (r2022),GBR,Primary Energy|Hydro,EJ/yr,0.0129276,0.020487599999999998,0.019115999999999998,0.0169236,0.0211968,0.02267017,0.01933348,0.021174719999999998,0.01959781,0.02136538
Reference,IEA Energy Statistics (r2022),GBR,Primary Energy|Nuclear,EJ/yr,0.22370400000000001,0.24832800000000002,0.253458,0.2541852,0.22949280000000002,0.25324164000000005,0.258213888,0.253211148,0.23422986,0.20226214800000003
Reference,IEA Energy Statistics (r2022),GBR,Primary Energy|Ocean,EJ/yr,7.2e-06,3.6e-06,1.44e-05,1.8e-05,7.2e-06,7.2e-06,3e-08,1.51e-05,3.3469999999999996e-05,5.037e-05
Reference,IEA Energy Statistics (r2022),GBR,Primary Energy|Oil,EJ/yr,2.66475203,2.52950609,2.4939358499999997,2.3901629399999997,2.44142745,2.5203426899999997,2.56401859,2.5815382,2.53996314,2.48233557
Reference,IEA Energy Statistics (r2022),GBR,Primary Energy|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GBR,Primary Energy|Solar,EJ/yr,0.001735,0.0026774,0.0067954,0.009241000000000001,0.0166694,0.029240296000000002,0.039567396000000005,0.043425172000000005,0.048055836000000005,0.048737052
Reference,IEA Energy Statistics (r2022),GBR,Primary Energy|Wind,EJ/yr,0.037029599999999996,0.0574668,0.07144919999999999,0.10222919999999999,0.1150524,0.14498898999999998,0.13377392,0.17870803999999998,0.20486285999999998,0.23160544
Reference,IEA Energy Statistics (r2022),GBR,Secondary Energy|Electricity,EJ/yr,1.3641156,1.3142808000000001,1.2992868000000002,1.2793896,1.2067812,1.2125939760000002,1.2105284760000001,1.2062220840000002,1.188020448,1.1559150360000001
Reference,IEA Energy Statistics (r2022),GBR,Secondary Energy|Electricity|Biomass,EJ/yr,0.04414680000000001,0.047930400000000005,0.053046,0.06516720000000001,0.081432,0.10783486800000001,0.10820268000000001,0.11477574000000001,0.12579526800000002,0.134291808
Reference,IEA Energy Statistics (r2022),GBR,Secondary Energy|Electricity|Coal,EJ/yr,0.396504,0.4005612,0.5263056,0.48115440000000004,0.3748824,0.289847772,0.13069386000000002,0.09898736400000001,0.07863148800000001,0.044410608000000004
Reference,IEA Energy Statistics (r2022),GBR,Secondary Energy|Electricity|Fossil,EJ/yr,1.0461564,0.9391860000000001,0.8973288,0.8336304000000001,0.7450056,0.6567328440000001,0.6535820880000001,0.597091212,0.5576534280000001,0.519834852
Reference,IEA Energy Statistics (r2022),GBR,Secondary Energy|Electricity|Gas,EJ/yr,0.6323544000000001,0.5273964000000001,0.36061200000000004,0.34503480000000003,0.3632148,0.359551512,0.516081852,0.49228495200000005,0.47336320800000004,0.47010592800000006
Reference,IEA Energy Statistics (r2022),GBR,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GBR,Secondary Energy|Electricity|Hydro,EJ/yr,0.012927600000000001,0.0204876,0.019116,0.0169236,0.021196800000000002,0.022670172000000002,0.019333476000000002,0.021174732,0.019597824000000003,0.021365388000000003
Reference,IEA Energy Statistics (r2022),GBR,Secondary Energy|Electricity|Nuclear,EJ/yr,0.22370400000000001,0.24832800000000002,0.253458,0.2541852,0.22949280000000002,0.25324164000000005,0.258213888,0.253211148,0.23422986,0.20226214800000003
Reference,IEA Energy Statistics (r2022),GBR,Secondary Energy|Electricity|Ocean,EJ/yr,7.2000000000000005e-06,3.6000000000000003e-06,1.4400000000000001e-05,1.8e-05,7.2000000000000005e-06,7.2000000000000005e-06,3.6000000000000005e-08,1.5084000000000002e-05,3.3480000000000005e-05,5.0364e-05
Reference,IEA Energy Statistics (r2022),GBR,Secondary Energy|Electricity|Oil,EJ/yr,0.017298,0.011228400000000001,0.0104112,0.0074412,0.0069084,0.00733356,0.006806376,0.0058188960000000005,0.0056587320000000005,0.005318316
Reference,IEA Energy Statistics (r2022),GBR,Secondary Energy|Electricity|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GBR,Secondary Energy|Electricity|Solar,EJ/yr,0.000144,0.0008784000000000001,0.0048744,0.007236,0.0145944,0.027118296000000004,0.037422396000000004,0.041246172000000005,0.045847836,0.046505052000000005
Reference,IEA Energy Statistics (r2022),GBR,Secondary Energy|Electricity|Wind,EJ/yr,0.0370296,0.057466800000000005,0.0714492,0.1022292,0.11505240000000001,0.144988992,0.13377391200000002,0.17870803200000002,0.20486286,0.23160542400000003
Reference,IEA Energy Statistics (r2022),GEO,Primary Energy,EJ/yr,0.1307342033,0.1484112957,0.1551606895,0.1741538732,0.1859013558,0.1963910901,0.20296098729999998,0.20490546699999998,0.2031235357,0.21356961
Reference,IEA Energy Statistics (r2022),GEO,Primary Energy|Biomass,EJ/yr,0.0150340033,0.013191003199999999,0.0128430006,0.0201430004,0.0194700016,0.016672000899999997,0.0161769997,0.015210899799999998,0.011330699199999999,0.0102787028
Reference,IEA Energy Statistics (r2022),GEO,Primary Energy|Coal,EJ/yr,0.0020479982999999998,0.0026389987,0.004570403,0.0131977482,0.012178053199999999,0.011378437,0.010954711899999999,0.012207364799999999,0.012667527699999999,0.0100973223
Reference,IEA Energy Statistics (r2022),GEO,Primary Energy|Fossil,EJ/yr,0.08459500569999999,0.10799809569999999,0.1155436891,0.1234658682,0.13482495819999998,0.14837028589999998,0.15260118979999998,0.15243115129999998,0.1514785916,0.16496292599999998
Reference,IEA Energy Statistics (r2022),GEO,Primary Energy|Gas,EJ/yr,0.0425007008,0.0631160979,0.06899760149999999,0.0690751243,0.0788702936,0.08688485039999999,0.0816806287,0.0860363954,0.08563267899999999,0.0970236179
Reference,IEA Energy Statistics (r2022),GEO,Primary Energy|Geothermal,EJ/yr,0.0019199994999999999,0.0004130004,0.00041599819999999996,0.0005200005999999999,0.0005460005999999999,0.000592001,0.0006409991,0.0006575996999999999,0.000670202,0.0006797982
Reference,IEA Energy Statistics (r2022),GEO,Primary Energy|Hydro,EJ/yr,0.033721199,0.0284040006,0.0260027997,0.0297756005,0.0300060001,0.030434401899999998,0.0335843995,0.033157438,0.0358178395,0.0321541216
Reference,IEA Energy Statistics (r2022),GEO,Primary Energy|Nuclear,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GEO,Primary Energy|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GEO,Primary Energy|Oil,EJ/yr,0.0400463066,0.0422429991,0.0419756846,0.0411929957,0.0437766114,0.0501069985,0.0599658492,0.054187391099999996,0.0531783849,0.057841985799999995
Reference,IEA Energy Statistics (r2022),GEO,Primary Energy|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GEO,Primary Energy|Solar,EJ/yr,0.0,0.0,5.9996999999999995e-06,4.7001e-05,7.69994e-05,9.900109999999999e-05,0.0001279988,0.00012819979999999999,0.0001286017,0.00012979919999999998
Reference,IEA Energy Statistics (r2022),GEO,Primary Energy|Wind,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,3.24016e-05,0.00031607829999999996,0.0003034802,0.0003048995
Reference,IEA Energy Statistics (r2022),GEO,Secondary Energy|Electricity,EJ/yr,0.036446400000000004,0.036698400000000006,0.034902,0.036212400000000006,0.037335600000000004,0.0389988,0.041666400000000006,0.041512320000000005,0.04373496,0.042684480000000004
Reference,IEA Energy Statistics (r2022),GEO,Secondary Energy|Electricity|Biomass,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GEO,Secondary Energy|Electricity|Coal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,5.7600000000000004e-05,8.892000000000001e-05,4.248000000000001e-05,0.0
Reference,IEA Energy Statistics (r2022),GEO,Secondary Energy|Electricity|Fossil,EJ/yr,0.0027252,0.0082944,0.008899200000000001,0.0064368,0.0073296,0.008564400000000002,0.0080496,0.0080388,0.0076136400000000005,0.010225461600000001
Reference,IEA Energy Statistics (r2022),GEO,Secondary Energy|Electricity|Gas,EJ/yr,0.0026100000000000003,0.0082692,0.008899200000000001,0.0064368,0.0073296,0.008564400000000002,0.007992,0.007949880000000001,0.00757116,0.010225461600000001
Reference,IEA Energy Statistics (r2022),GEO,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GEO,Secondary Energy|Electricity|Hydro,EJ/yr,0.0337212,0.028404000000000002,0.026002800000000003,0.029775600000000003,0.030006,0.030434400000000004,0.0335844,0.03315744,0.035817840000000004,0.03215412
Reference,IEA Energy Statistics (r2022),GEO,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GEO,Secondary Energy|Electricity|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GEO,Secondary Energy|Electricity|Oil,EJ/yr,0.00011520000000000001,2.5200000000000003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GEO,Secondary Energy|Electricity|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GEO,Secondary Energy|Electricity|Solar,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GEO,Secondary Energy|Electricity|Wind,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,3.24e-05,0.00031608000000000005,0.00030348,0.00030489840000000004
Reference,IEA Energy Statistics (r2022),GHA,Primary Energy,EJ/yr,0.31634662799999996,0.33169864379999997,0.36963882249999996,0.3719664866,0.3775624713,0.39371270059999997,0.3974658068,0.3997866756,0.44959569959999995,0.4683261659
Reference,IEA Energy Statistics (r2022),GHA,Primary Energy|Biomass,EJ/yr,0.1342522038,0.1411102032,0.1426583981,0.14877620049999998,0.15190820319999998,0.15147800109999998,0.1507326,0.16341323659999998,0.17551147239999998,0.17660681879999998
Reference,IEA Energy Statistics (r2022),GHA,Primary Energy|Coal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GHA,Primary Energy|Fossil,EJ/yr,0.16025682889999998,0.1655648455,0.1998652256,0.1953514826,0.1971422732,0.2224923003,0.2246076058,0.21586783669999998,0.2544649451,0.2701200645
Reference,IEA Energy Statistics (r2022),GHA,Primary Energy|Gas,EJ/yr,0.0148283979,0.0289845005,0.014668198399999999,0.0109890019,0.023340601899999997,0.044644501499999996,0.026089198499999997,0.0431682819,0.0549687777,0.0779580778
Reference,IEA Energy Statistics (r2022),GHA,Primary Energy|Geothermal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GHA,Primary Energy|Hydro,EJ/yr,0.025185599099999997,0.027219601,0.0290556007,0.029638801,0.030193200299999997,0.0210419985,0.0200195987,0.0202176008,0.0216612011,0.0261057614
Reference,IEA Energy Statistics (r2022),GHA,Primary Energy|Nuclear,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GHA,Primary Energy|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GHA,Primary Energy|Oil,EJ/yr,0.145428431,0.136580345,0.1851970272,0.1843624807,0.1738016713,0.17784779879999998,0.19851840729999998,0.1726995548,0.19949616739999998,0.19216198669999998
Reference,IEA Energy Statistics (r2022),GHA,Primary Energy|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GHA,Primary Energy|Solar,EJ/yr,0.0,0.0,0.0,1.0800000000000002e-05,1.4400000000000001e-05,1.0800000000000002e-05,9.72e-05,0.00010080000000000001,0.00011808000000000001,0.00018432000000000002
Reference,IEA Energy Statistics (r2022),GHA,Primary Energy|Wind,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GHA,Secondary Energy|Electricity,EJ/yr,0.0366012,0.0404424,0.04352760000000001,0.046422000000000005,0.0467028,0.041616,0.0424944,0.0477838764,0.05359329720000001,0.062202042000000006
Reference,IEA Energy Statistics (r2022),GHA,Secondary Energy|Electricity|Biomass,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8800000000000004e-07,1.1520000000000002e-06,1.08e-06
Reference,IEA Energy Statistics (r2022),GHA,Secondary Energy|Electricity|Coal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GHA,Secondary Energy|Electricity|Fossil,EJ/yr,0.011415600000000001,0.013222800000000002,0.014472,0.0167724,0.0164952,0.0205632,0.0223776,0.027465188400000003,0.031812865200000005,0.035910882000000005
Reference,IEA Energy Statistics (r2022),GHA,Secondary Energy|Electricity|Gas,EJ/yr,0.0039456000000000005,0.0098136,0.005230800000000001,0.004820400000000001,0.0084924,0.016070400000000002,0.0071460000000000004,0.0143493408,0.018416415600000003,0.025883758800000004
Reference,IEA Energy Statistics (r2022),GHA,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GHA,Secondary Energy|Electricity|Hydro,EJ/yr,0.025185600000000002,0.027219600000000004,0.0290556,0.029638800000000003,0.030193200000000003,0.021042,0.020019600000000002,0.020217600000000002,0.021661200000000002,0.026105760000000002
Reference,IEA Energy Statistics (r2022),GHA,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GHA,Secondary Energy|Electricity|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GHA,Secondary Energy|Electricity|Oil,EJ/yr,0.007470000000000001,0.0034092000000000003,0.009241200000000001,0.011952,0.008002800000000001,0.004492800000000001,0.015231600000000001,0.013115847600000001,0.0133964496,0.010027123200000002
Reference,IEA Energy Statistics (r2022),GHA,Secondary Energy|Electricity|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GHA,Secondary Energy|Electricity|Solar,EJ/yr,0.0,0.0,0.0,1.0800000000000002e-05,1.4400000000000001e-05,1.0800000000000002e-05,9.72e-05,0.00010080000000000001,0.00011808000000000001,0.00018432000000000002
Reference,IEA Energy Statistics (r2022),GHA,Secondary Energy|Electricity|Wind,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GRC,Primary Energy,EJ/yr,1.1582100966,1.1219758965,1.1139230054,0.9792983856999999,0.9708153761999999,0.9731705392,0.9517015540999999,0.9672182493,0.9388840426999999,0.9240356569999999
Reference,IEA Energy Statistics (r2022),GRC,Primary Energy|Biomass,EJ/yr,0.043692180399999996,0.052700658399999996,0.0584431937,0.050152391899999996,0.0505667426,0.054806907599999996,0.048870603,0.0493909512,0.048972363299999995,0.049166961499999995
Reference,IEA Energy Statistics (r2022),GRC,Primary Energy|Coal,EJ/yr,0.330549991,0.3313869868,0.34124877649999996,0.29315154239999996,0.28084176429999996,0.2384596462,0.185458564,0.2016628909,0.1923009717,0.1355713599
Reference,IEA Energy Statistics (r2022),GRC,Primary Energy|Fossil,EJ/yr,1.0460028180999998,1.0182895348999998,1.0025033101,0.8606553970999999,0.8343627366999999,0.8198801351999999,0.8070442688999999,0.835071759,0.7983291891,0.7701691870999999
Reference,IEA Energy Statistics (r2022),GRC,Primary Energy|Gas,EJ/yr,0.1354221004,0.1663101002,0.1533248991,0.1354968013,0.104012999,0.1120770019,0.1461077979,0.17599915929999999,0.1723803866,0.1879560153
Reference,IEA Energy Statistics (r2022),GRC,Primary Energy|Geothermal,EJ/yr,0.0006702982999999999,0.0006649014999999999,0.0005472984999999999,0.0004805986,0.0004902994,0.00041029799999999997,0.00042269929999999995,0.0003696986,0.0003710007,0.00043199819999999997
Reference,IEA Energy Statistics (r2022),GRC,Primary Energy|Hydro,EJ/yr,0.0268559983,0.014439599099999999,0.0158508019,0.022845600799999997,0.016113599,0.021952799199999998,0.0199547996,0.014265168699999999,0.0206764113,0.0143996236
Reference,IEA Energy Statistics (r2022),GRC,Primary Energy|Nuclear,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GRC,Primary Energy|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GRC,Primary Energy|Oil,EJ/yr,0.5800307267,0.5205924478999999,0.5079296345,0.43200705339999995,0.4495079734,0.46934348709999996,0.475477907,0.4574097088,0.43364783079999997,0.44664181189999996
Reference,IEA Energy Statistics (r2022),GRC,Primary Energy|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GRC,Primary Energy|Solar,EJ/yr,0.010676798599999999,0.0123119996,0.0162923997,0.0234708005,0.024253199200000002,0.024895999800000002,0.0252179779,0.0257343188,0.0252533459,0.0279106373
Reference,IEA Energy Statistics (r2022),GRC,Primary Energy|Wind,EJ/yr,0.0097704002,0.011934000299999999,0.0138599995,0.0149003983,0.013280399799999999,0.0166356008,0.0185256019,0.0199331538,0.0226809339,0.0261588501
Reference,IEA Energy Statistics (r2022),GRC,Secondary Energy|Electricity,EJ/yr,0.20652120000000002,0.21301920000000002,0.21877560000000001,0.20561040000000003,0.1812348,0.1865592,0.19589868000000002,0.19867978800000002,0.1916867952,0.1748706156
Reference,IEA Energy Statistics (r2022),GRC,Secondary Energy|Electricity|Biomass,EJ/yr,0.000684,0.0007452000000000001,0.0007344000000000001,0.0007776,0.0007920000000000001,0.0008316,0.0009885024000000002,0.0011161008000000001,0.001130652,0.0014479452
Reference,IEA Energy Statistics (r2022),GRC,Secondary Energy|Electricity|Coal,EJ/yr,0.1113336,0.1122336,0.11224440000000001,0.09536760000000001,0.0930456,0.0799884,0.06872400000000001,0.067554,0.062896662,0.0446878692
Reference,IEA Energy Statistics (r2022),GRC,Secondary Energy|Electricity|Fossil,EJ/yr,0.16864200000000001,0.18370440000000002,0.182232,0.153954,0.1373976,0.1330992,0.14228280000000001,0.14899604760000001,0.1335524508,0.11692156320000001
Reference,IEA Energy Statistics (r2022),GRC,Secondary Energy|Electricity|Gas,EJ/yr,0.035388,0.05017680000000001,0.048099600000000006,0.039096000000000006,0.0243936,0.032724,0.053524800000000004,0.0616069476,0.05068836720000001,0.0521846316
Reference,IEA Energy Statistics (r2022),GRC,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),GRC,Secondary Energy|Electricity|Hydro,EJ/yr,0.026856,0.0144396,0.0158508,0.0228456,0.016113600000000002,0.0219528,0.0199548,0.0142651692,0.020676412800000002,0.014399622
